BHK,Size_in_SqFt,Floor_No,Total_Floors,Age_of_Property,Nearby_Schools,Nearby_Hospitals,Public_Transport_Accessibility,Parking_Space,Security,Availability_Status,Bathrooms,Balcony,Population_Density,Mall_Distance_km,Crime_Index,Infra_Growth_Score,Amenity_Count,Floor_Ratio,State_Encoded,City_Encoded,Property_Type_Apartment,Property_Type_Independent House,Property_Type_Villa,Furnished_Status_Furnished,Furnished_Status_Semi-furnished,Furnished_Status_Unfurnished,Facing_East,Facing_North,Facing_South,Facing_West,Owner_Type_Broker,Owner_Type_Builder,Owner_Type_Owner
4,3244,18,26,24,3,7,1,1,1,1,4,2,11730,3.8,6.2,3.8,2,0.69,5,0,0,1,0,1,0,0,1,0,0,0,1,0,0
1,1072,5,6,9,10,2,3,0,1,1,1,0,1040,9.5,1.1,7.6,5,0.83,0,39,1,0,0,0,0,1,0,0,1,0,0,1,0
5,4822,18,30,12,7,1,3,0,0,1,5,2,594,3.1,3.3,6.4,2,0.6,18,9,1,0,0,0,1,0,0,0,0,1,0,1,0
5,1456,9,29,25,4,8,3,1,0,0,5,2,24252,2.4,5.6,7.6,4,0.31,19,23,0,0,1,0,1,0,0,0,0,1,1,0,0
4,1474,6,9,29,10,8,1,1,0,0,4,2,430,7.4,4.1,6.2,3,0.67,0,40,1,0,0,0,0,1,1,0,0,0,0,0,1
2,1695,2,2,16,2,2,2,1,1,1,2,2,18480,2.9,6.5,3.2,2,1.0,16,17,0,1,0,1,0,0,0,0,0,1,0,0,1
1,4741,21,26,4,5,7,3,1,1,1,1,0,3500,9.8,4.3,7.6,2,0.81,17,31,0,0,1,1,0,0,1,0,0,0,0,1,0
2,589,5,27,14,6,8,1,1,1,0,2,2,594,9.3,4.6,5.0,2,0.19,18,9,0,0,1,1,0,0,0,1,0,0,0,1,0
3,4132,6,30,13,6,8,2,1,0,1,3,2,855,12.5,2.0,6.2,5,0.2,10,3,0,1,0,0,1,0,0,0,0,1,1,0,0
3,4062,3,27,11,6,6,3,1,1,0,3,2,1540,6.8,3.9,7.6,3,0.11,1,15,0,1,0,0,1,0,0,0,0,1,1,0,0
4,3119,14,25,33,2,6,2,1,0,0,4,2,2000,4.4,4.6,4.4,3,0.56,15,7,1,0,0,1,0,0,0,0,1,0,1,0,0
2,2623,16,19,30,2,2,1,1,0,0,2,2,1803,8.1,1.3,2.0,4,0.84,2,32,0,0,1,0,0,1,0,1,0,0,0,0,1
2,4547,0,14,9,9,3,2,0,1,0,2,2,855,9.8,2.4,5.6,3,0.0,10,3,1,0,0,0,0,1,1,0,0,0,0,1,0
1,862,24,25,23,2,4,3,0,1,1,1,1,3000,8.7,5.5,5.8,5,0.96,10,18,1,0,0,0,1,0,0,1,0,0,0,0,1
2,4682,4,6,12,8,6,1,0,1,0,2,1,1200,11.6,4.5,5.0,1,0.67,7,20,1,0,0,0,1,0,0,0,0,1,0,0,1
5,3582,3,10,5,1,2,1,1,0,0,5,2,5800,2.6,4.2,1.7,5,0.3,11,33,1,0,0,0,0,1,0,0,1,0,0,1,0
2,3066,4,21,4,1,6,3,1,0,1,2,1,26903,2.3,8.0,6.1,4,0.19,15,6,0,0,1,0,1,0,0,1,0,0,0,0,1
1,2690,0,6,11,10,10,2,1,0,0,1,1,2900,8.6,6.8,8.0,2,0.0,6,12,0,0,1,0,0,1,0,1,0,0,1,0,0
5,4922,3,16,4,1,9,3,0,0,0,5,3,5800,1.7,5.1,7.0,5,0.19,11,33,0,0,1,0,1,0,0,0,1,0,1,0,0
5,2872,1,30,33,4,10,1,1,1,1,5,3,430,6.4,2.2,5.0,3,0.03,0,40,1,0,0,0,0,1,1,0,0,0,0,1,0
5,2312,20,29,28,10,2,3,1,1,1,5,3,855,6.4,1.6,7.6,3,0.69,10,3,0,0,1,0,1,0,1,0,0,0,1,0,0
4,4820,26,29,23,6,9,2,1,1,1,4,2,1815,3.5,2.6,6.5,4,0.9,17,24,0,1,0,0,0,1,0,0,0,1,1,0,0
5,1317,13,15,10,7,6,2,1,1,1,5,2,1040,14.4,1.4,5.9,1,0.87,0,39,1,0,0,0,0,1,0,0,1,0,0,1,0
1,756,9,16,33,2,7,1,1,1,0,1,0,1803,12.0,5.4,3.5,4,0.56,2,32,1,0,0,1,0,0,1,0,0,0,1,0,0
1,3458,22,25,25,9,1,2,1,0,0,1,1,1600,8.1,2.8,5.0,3,0.88,12,4,0,0,1,0,0,1,0,0,1,0,0,1,0
5,3510,11,21,2,4,1,1,0,1,0,5,2,420,6.2,2.0,2.3,1,0.52,3,5,1,0,0,1,0,0,0,0,0,1,0,0,1
1,3349,9,26,11,8,3,2,1,1,1,1,0,2000,9.0,6.0,5.3,2,0.35,15,7,1,0,0,0,0,1,0,0,1,0,0,0,1
2,1498,5,28,23,10,3,1,1,0,0,2,2,1100,13.7,2.5,4.7,4,0.18,19,10,0,1,0,1,0,0,0,1,0,0,0,0,1
3,3956,2,7,16,4,1,2,0,0,0,3,1,2000,8.4,5.3,3.5,2,0.29,15,7,1,0,0,0,0,1,1,0,0,0,0,1,0
5,951,20,28,8,3,10,2,1,0,1,5,3,3500,13.4,4.4,5.9,2,0.71,17,31,1,0,0,0,1,0,0,0,0,1,0,1,0
1,4157,0,22,21,4,9,2,0,0,0,1,0,2100,10.2,3.7,5.9,4,0.0,12,8,0,1,0,1,0,0,0,1,0,0,1,0,0
3,2953,17,22,2,4,2,2,1,0,1,3,1,6900,6.0,6.8,3.8,2,0.77,14,19,0,1,0,1,0,0,0,0,1,0,1,0,0
4,4144,7,22,29,3,4,3,0,1,1,4,3,1509,7.5,2.2,6.1,4,0.32,9,38,0,1,0,0,1,0,0,0,1,0,1,0,0
2,912,20,22,6,10,2,2,0,1,0,2,1,13600,7.6,4.9,5.6,5,0.91,5,37,0,0,1,0,0,1,1,0,0,0,1,0,0
4,1069,3,10,31,6,2,3,1,0,1,4,3,1540,8.8,3.7,6.4,3,0.3,1,15,0,0,1,0,1,0,0,0,1,0,0,0,1
4,2427,4,19,26,1,7,2,0,0,1,4,3,5798,7.1,5.8,4.4,2,0.21,9,22,1,0,0,0,1,0,1,0,0,0,0,1,0
3,2569,8,25,30,4,9,2,1,0,1,3,1,1100,11.2,2.3,5.9,5,0.32,19,10,0,0,1,1,0,0,0,0,1,0,1,0,0
3,3617,10,13,10,5,1,2,1,0,0,3,2,380,6.4,4.3,3.8,2,0.77,1,36,0,0,1,0,0,1,0,0,0,1,0,1,0
1,4083,5,12,10,5,9,2,0,1,1,1,1,18480,3.0,4.7,6.2,2,0.42,16,17,0,1,0,0,1,0,1,0,0,0,1,0,0
3,4339,0,17,9,7,6,2,0,1,1,3,1,18480,1.0,7.2,5.9,3,0.0,16,17,1,0,0,0,1,0,0,0,1,0,0,0,1
4,4696,1,6,5,4,9,1,0,0,1,4,2,1815,11.9,3.9,4.7,5,0.17,17,24,1,0,0,1,0,0,0,0,0,1,1,0,0
3,678,0,7,3,7,8,2,0,0,1,3,1,20667,3.4,6.0,6.5,4,0.0,11,27,0,1,0,1,0,0,1,0,0,0,1,0,0
2,4355,6,16,34,8,8,1,0,1,1,2,1,380,12.3,3.6,5.6,5,0.38,1,36,0,0,1,1,0,0,0,0,0,1,0,1,0
2,3680,5,11,15,3,7,1,0,0,0,2,1,420,8.5,2.8,3.8,3,0.45,3,5,0,1,0,0,1,0,0,1,0,0,0,0,1
4,887,12,16,23,2,1,3,0,0,1,4,2,2100,5.5,5.6,4.9,3,0.75,12,8,0,0,1,1,0,0,1,0,0,0,1,0,0
5,1672,15,18,12,5,9,2,1,0,0,5,2,1040,10.0,1.0,6.2,3,0.83,0,39,0,1,0,0,0,1,1,0,0,0,1,0,0
3,3237,13,27,4,8,9,3,1,0,0,3,1,5798,14.1,3.9,9.1,4,0.48,9,22,0,0,1,0,1,0,1,0,0,0,0,1,0
3,856,3,21,17,2,8,3,0,1,1,3,1,690,11.1,3.1,7.0,3,0.14,3,34,1,0,0,0,0,1,0,1,0,0,1,0,0
2,2810,9,17,20,10,3,2,0,1,1,2,2,740,7.2,1.5,5.9,5,0.53,7,35,0,0,1,1,0,0,0,1,0,0,0,0,1
4,4539,7,28,31,8,8,2,0,1,0,4,2,2100,9.1,4.7,6.8,5,0.25,12,8,1,0,0,0,0,1,0,1,0,0,0,0,1
5,3892,16,18,10,1,5,3,0,1,0,5,3,1500,13.7,2.7,5.8,2,0.89,13,1,0,0,1,1,0,0,1,0,0,0,0,1,0
4,4951,5,25,8,3,4,2,1,0,0,4,3,4378,1.8,2.8,4.1,2,0.2,8,2,0,0,1,0,0,1,1,0,0,0,0,0,1
2,1473,7,11,22,10,4,2,1,1,0,2,1,690,6.7,1.0,6.2,3,0.64,3,34,0,0,1,1,0,0,0,1,0,0,0,0,1
2,1503,21,30,17,5,4,3,1,0,1,2,1,817,4.7,4.2,6.7,3,0.7,18,16,0,1,0,0,1,0,0,0,0,1,0,1,0
4,3998,25,26,19,4,9,3,0,0,1,4,2,5798,10.3,6.2,7.9,3,0.96,9,22,0,0,1,0,1,0,0,1,0,0,1,0,0
1,2038,13,19,34,2,3,3,0,0,1,1,0,18480,1.4,5.9,5.5,4,0.68,16,17,1,0,0,1,0,0,0,0,1,0,1,0,0
4,1220,4,20,18,3,2,2,1,1,1,4,3,1509,4.7,4.4,3.5,3,0.2,9,38,0,0,1,0,1,0,0,0,1,0,0,0,1
1,1270,17,27,9,10,2,3,1,0,0,1,1,24252,4.9,8.7,7.6,5,0.63,19,23,1,0,0,0,0,1,0,1,0,0,0,1,0
1,918,12,23,14,6,10,2,0,0,0,1,0,855,7.0,3.6,6.8,4,0.52,10,3,1,0,0,0,0,1,1,0,0,0,0,1,0
5,4460,0,4,30,6,1,3,0,0,0,5,3,5798,9.9,4.2,6.1,2,0.0,9,22,0,1,0,1,0,0,0,1,0,0,0,0,1
4,2312,6,20,30,3,4,2,1,0,1,4,2,1200,6.8,5.5,4.1,5,0.3,7,20,0,0,1,0,1,0,0,0,1,0,0,1,0
1,759,8,18,22,1,7,1,0,1,1,1,0,1540,11.5,2.4,3.2,1,0.44,1,15,0,1,0,0,1,0,0,0,0,1,1,0,0
3,577,2,9,19,5,2,3,1,0,0,3,1,1200,6.2,4.0,6.1,3,0.22,7,20,1,0,0,0,0,1,0,1,0,0,0,0,1
3,4421,13,20,19,4,2,1,0,1,1,3,1,1600,10.8,3.3,2.6,3,0.65,12,4,0,0,1,0,0,1,0,0,0,1,1,0,0
5,4680,13,16,21,1,1,3,1,1,0,5,2,5798,12.2,4.6,4.6,4,0.81,9,22,0,0,1,0,0,1,0,1,0,0,1,0,0
2,4835,5,19,14,1,7,2,1,0,1,2,1,850,13.5,2.2,4.4,2,0.26,16,41,0,0,1,0,0,1,0,0,1,0,0,1,0
2,1255,4,25,25,9,6,1,0,1,0,2,1,690,12.8,2.7,5.3,1,0.16,3,34,0,0,1,1,0,0,1,0,0,0,0,1,0
2,825,17,22,3,4,2,1,1,1,1,2,2,380,9.3,2.4,2.6,4,0.77,1,36,0,0,1,1,0,0,0,0,1,0,0,1,0
2,3102,24,30,14,3,5,1,0,0,1,2,1,11297,3.4,7.2,3.2,2,0.8,4,30,0,1,0,1,0,0,0,1,0,0,0,1,0
4,2310,11,14,8,9,9,2,0,0,0,4,2,480,9.7,1.6,7.4,2,0.79,2,13,0,1,0,0,1,0,1,0,0,0,0,0,1
2,4977,3,5,5,2,4,3,0,1,0,2,1,3800,8.4,4.5,5.8,4,0.6,6,14,0,1,0,1,0,0,0,0,0,1,1,0,0
5,2498,3,14,20,9,2,3,0,0,0,5,2,11730,1.9,7.6,7.3,1,0.21,5,0,1,0,0,0,0,1,0,0,0,1,1,0,0
2,4333,13,16,15,1,5,1,0,1,0,2,2,6900,14.5,3.6,2.6,5,0.81,14,19,0,1,0,0,1,0,0,0,1,0,0,1,0
3,3555,15,20,29,3,9,1,1,1,1,3,2,740,11.7,3.1,4.4,3,0.75,7,35,1,0,0,0,1,0,0,1,0,0,0,0,1
4,4185,19,23,10,3,4,1,0,0,0,4,3,900,12.6,2.4,2.9,1,0.83,8,28,1,0,0,0,0,1,0,0,1,0,0,1,0
5,3346,14,25,29,3,1,1,0,1,1,5,2,3500,12.4,4.8,2.0,4,0.56,17,31,0,0,1,0,1,0,1,0,0,0,0,0,1
3,3846,1,9,17,10,9,2,0,1,1,3,1,1200,14.4,2.7,7.7,3,0.11,7,20,1,0,0,0,0,1,0,0,1,0,1,0,0
1,2099,16,29,30,2,10,2,0,1,1,1,1,4378,2.6,4.5,5.6,2,0.55,8,2,0,1,0,0,0,1,0,0,1,0,0,0,1
1,1228,24,29,20,3,8,3,0,1,1,1,0,690,10.1,2.5,7.3,4,0.83,3,34,1,0,0,0,0,1,0,1,0,0,0,1,0
3,3347,13,18,6,1,4,3,0,1,1,3,1,900,12.2,3.7,5.5,1,0.72,8,28,0,1,0,0,1,0,0,0,0,1,1,0,0
1,1235,2,19,22,3,7,2,1,0,0,1,0,900,13.2,4.6,5.0,5,0.11,8,28,1,0,0,0,0,1,0,0,1,0,1,0,0
1,521,19,19,9,10,6,2,1,0,0,1,0,3800,13.1,5.9,6.8,1,1.0,6,14,0,1,0,0,1,0,1,0,0,0,0,0,1
4,1011,6,30,18,3,4,1,1,0,0,4,2,2000,8.2,4.8,2.9,4,0.2,15,7,0,1,0,1,0,0,1,0,0,0,1,0,0
5,931,29,29,31,3,1,3,0,0,1,5,3,13600,11.1,6.7,5.2,1,1.0,5,37,1,0,0,1,0,0,0,0,0,1,0,0,1
3,4176,14,18,13,3,1,3,1,0,0,3,2,1540,12.2,4.1,5.2,3,0.78,1,15,0,1,0,0,1,0,1,0,0,0,0,1,0
4,3203,3,20,18,1,10,2,0,0,1,4,2,11297,4.3,6.2,5.3,5,0.15,4,30,1,0,0,0,0,1,1,0,0,0,0,0,1
3,4635,16,18,12,5,7,3,0,0,0,3,2,430,5.4,2.0,7.6,3,0.89,0,40,1,0,0,0,0,1,0,1,0,0,0,0,1
3,3039,8,30,22,10,4,3,1,1,1,3,1,5800,4.7,3.8,8.2,5,0.27,11,33,1,0,0,1,0,0,0,0,0,1,1,0,0
4,3113,22,29,10,2,9,2,0,0,0,4,3,3500,12.6,2.8,5.3,4,0.76,17,31,0,1,0,0,1,0,0,0,1,0,0,0,1
2,4077,0,26,23,1,1,2,0,1,1,2,2,855,7.8,2.2,2.6,5,0.0,10,3,0,0,1,1,0,0,0,0,1,0,0,1,0
5,4805,7,25,11,4,1,1,0,0,1,5,3,1803,12.8,5.0,2.3,4,0.28,2,32,1,0,0,1,0,0,0,1,0,0,0,0,1
2,4545,4,30,2,4,2,3,1,0,0,2,1,900,12.2,4.3,5.8,2,0.13,8,28,0,0,1,1,0,0,0,1,0,0,0,1,0
5,1361,19,25,14,7,10,1,1,0,0,5,3,380,15.0,2.6,5.9,5,0.76,1,36,0,0,1,0,1,0,0,0,0,1,0,1,0
3,4537,10,11,10,5,1,2,0,0,0,3,2,1509,5.0,3.9,3.8,3,0.91,9,38,0,1,0,1,0,0,0,1,0,0,1,0,0
5,3577,22,26,17,2,7,1,1,1,0,5,2,3000,5.7,5.5,3.5,3,0.85,10,18,0,1,0,0,0,1,0,0,1,0,0,0,1
2,3896,18,29,35,6,9,2,0,1,1,2,1,5800,3.9,5.5,6.5,4,0.62,11,33,1,0,0,1,0,0,0,0,0,1,0,0,1
5,2644,14,16,10,6,8,1,0,0,1,5,3,2000,6.4,2.6,5.0,3,0.88,15,7,1,0,0,1,0,0,1,0,0,0,1,0,0
3,1793,24,29,11,5,4,1,1,0,1,3,1,2900,14.0,6.4,3.5,3,0.83,6,12,0,1,0,0,0,1,0,0,0,1,0,1,0
3,4734,12,18,12,2,8,1,1,0,0,3,2,2900,6.8,5.9,3.8,2,0.67,6,12,0,0,1,1,0,0,0,1,0,0,0,0,1
5,1792,20,24,22,4,10,2,1,0,1,5,3,1540,13.4,1.1,6.2,3,0.83,1,15,0,0,1,0,1,0,0,0,0,1,0,1,0
3,2321,5,12,12,7,7,3,1,0,0,3,2,9000,8.3,5.2,8.2,5,0.42,4,11,0,1,0,0,1,0,1,0,0,0,0,0,1
4,4427,6,16,10,3,2,2,0,0,1,4,2,1200,7.3,2.0,3.5,2,0.38,8,26,0,0,1,0,0,1,0,0,0,1,1,0,0
2,1945,18,29,26,7,10,1,0,0,1,2,2,594,3.6,3.1,5.9,3,0.62,18,9,0,0,1,1,0,0,0,0,0,1,0,0,1
2,2278,7,18,12,9,6,3,0,0,0,2,2,500,6.8,1.0,8.5,4,0.39,14,21,0,1,0,1,0,0,0,1,0,0,1,0,0
4,804,16,27,19,6,6,2,1,0,0,4,2,855,10.3,1.0,5.6,3,0.59,10,3,1,0,0,0,1,0,0,0,1,0,0,0,1
1,3960,3,14,24,4,3,1,0,0,0,1,1,900,13.8,4.1,2.9,5,0.21,8,28,0,1,0,0,1,0,0,0,0,1,0,1,0
5,3595,9,24,2,8,9,1,0,0,0,5,2,480,3.6,2.1,5.9,2,0.38,2,13,0,1,0,1,0,0,0,0,0,1,1,0,0
2,2175,8,13,4,8,9,3,0,1,1,2,2,6900,9.7,3.6,9.1,4,0.62,14,19,0,0,1,0,0,1,0,0,1,0,0,1,0
3,4451,2,24,11,5,8,2,1,0,1,3,1,26903,3.8,8.4,5.9,5,0.08,15,6,0,0,1,0,0,1,1,0,0,0,0,1,0
4,680,15,26,21,1,8,2,1,1,0,4,3,1500,11.7,1.0,4.7,2,0.58,13,1,1,0,0,1,0,0,1,0,0,0,0,0,1
4,3185,13,27,29,3,4,3,0,1,0,4,2,1815,6.2,3.5,6.1,4,0.48,17,24,0,1,0,1,0,0,0,1,0,0,0,0,1
5,4915,10,13,22,10,9,1,1,1,0,5,2,18480,3.3,8.2,6.5,1,0.77,16,17,1,0,0,0,0,1,1,0,0,0,0,1,0
5,4155,14,26,15,2,6,3,1,0,1,5,3,13600,10.7,6.9,6.4,1,0.54,5,37,0,1,0,0,0,1,0,1,0,0,0,0,1
3,3943,21,28,19,6,5,2,1,0,1,3,1,500,12.2,3.6,5.3,3,0.75,14,21,1,0,0,0,0,1,0,0,0,1,0,0,1
5,1591,4,19,8,6,2,2,1,1,0,5,2,2900,4.2,2.9,4.4,4,0.21,6,12,0,0,1,1,0,0,0,0,1,0,1,0,0
1,3992,8,26,8,2,3,1,0,0,0,1,0,690,6.3,3.0,2.3,4,0.31,3,34,0,0,1,0,1,0,0,1,0,0,1,0,0
1,4011,12,13,12,9,6,1,0,0,0,1,1,2200,12.1,7.4,5.3,4,0.92,13,25,0,1,0,1,0,0,0,0,0,1,1,0,0
2,1991,15,26,19,4,3,2,1,0,1,2,2,1509,6.7,3.3,4.1,3,0.58,9,38,0,1,0,0,1,0,0,0,0,1,0,1,0
4,3411,2,6,34,2,5,3,0,0,1,4,2,855,8.0,1.0,6.1,3,0.33,10,3,1,0,0,1,0,0,0,0,1,0,1,0,0
5,660,14,14,6,4,4,3,0,1,0,5,2,18480,3.8,5.9,6.4,1,1.0,16,17,1,0,0,0,0,1,1,0,0,0,1,0,0
4,3269,22,26,26,9,1,2,1,1,0,4,2,594,13.0,1.0,5.0,3,0.85,18,9,0,1,0,1,0,0,0,1,0,0,0,0,1
5,3082,12,13,13,8,4,3,1,0,1,5,2,5798,12.7,4.8,7.6,2,0.92,9,22,0,1,0,0,0,1,0,0,1,0,1,0,0
2,2752,11,13,26,3,5,2,1,1,0,2,1,1600,10.7,4.2,4.4,2,0.85,12,4,0,0,1,1,0,0,0,0,1,0,0,0,1
1,2183,14,15,2,8,10,1,0,0,1,1,0,1600,4.0,4.2,6.2,5,0.93,12,4,0,0,1,1,0,0,0,0,1,0,0,0,1
3,3993,4,6,35,2,3,1,0,0,0,3,2,594,9.8,2.6,2.3,2,0.67,18,9,1,0,0,0,1,0,0,0,0,1,0,0,1
5,3386,19,29,12,5,4,3,0,1,0,5,2,1815,9.6,2.7,6.7,4,0.66,17,24,1,0,0,0,0,1,0,0,1,0,0,0,1
4,1613,3,8,2,10,8,3,0,0,0,4,3,740,14.9,3.0,9.4,4,0.38,7,35,0,1,0,0,1,0,0,0,1,0,0,1,0
5,1904,10,27,3,8,4,3,0,1,1,5,3,5800,2.5,5.7,7.6,5,0.37,11,33,1,0,0,1,0,0,0,0,0,1,1,0,0
5,4220,0,29,22,5,6,1,1,1,0,5,2,18480,4.8,6.4,4.1,5,0.0,16,17,0,1,0,0,1,0,0,0,0,1,1,0,0
5,2158,10,18,18,3,2,3,0,0,0,5,3,2200,8.3,6.5,5.5,3,0.56,13,25,0,0,1,0,1,0,0,0,0,1,0,0,1
2,3158,4,5,8,8,7,1,1,0,0,2,1,500,5.8,3.1,5.3,2,0.8,14,21,0,1,0,0,0,1,0,0,1,0,0,1,0
4,1262,10,15,12,3,6,1,0,0,0,4,2,380,10.8,3.6,3.5,5,0.67,1,36,0,1,0,0,1,0,1,0,0,0,0,1,0
4,3969,0,17,21,7,1,3,1,1,1,4,2,13600,11.8,7.3,6.4,1,0.0,5,37,1,0,0,0,0,1,0,1,0,0,1,0,0
2,3108,10,18,17,5,1,2,0,1,1,2,2,380,12.0,3.1,3.8,4,0.56,1,36,0,0,1,1,0,0,1,0,0,0,1,0,0
3,1346,1,27,11,5,2,3,1,1,0,3,1,1200,12.4,3.1,6.1,1,0.04,7,20,1,0,0,1,0,0,0,0,1,0,0,1,0
2,1241,21,25,27,3,5,2,1,0,1,2,1,3500,14.6,2.2,4.4,5,0.84,17,31,0,0,1,0,1,0,0,1,0,0,0,1,0
2,2909,14,23,17,9,6,2,1,0,0,2,2,740,8.2,4.5,6.5,4,0.61,7,35,1,0,0,0,1,0,0,1,0,0,0,0,1
5,3968,14,17,33,1,10,1,0,1,1,5,2,11297,4.2,6.8,4.1,2,0.82,4,30,0,0,1,0,0,1,0,1,0,0,1,0,0
5,3954,3,11,24,8,2,3,0,1,1,5,2,430,14.2,2.1,7.0,4,0.27,0,40,0,1,0,0,1,0,0,0,0,1,1,0,0
1,4721,8,28,2,10,4,2,1,1,0,1,1,480,10.8,2.0,6.2,5,0.29,2,13,0,1,0,0,0,1,0,0,1,0,0,0,1
4,1890,3,29,20,10,10,3,0,1,1,4,2,500,13.8,2.4,10.0,5,0.1,14,21,1,0,0,0,1,0,0,1,0,0,1,0,0
4,4945,1,13,30,2,6,1,0,1,0,4,3,11297,2.9,7.4,3.2,5,0.08,4,30,0,0,1,0,0,1,1,0,0,0,0,0,1
4,4683,12,26,30,5,1,2,0,1,0,4,2,2100,11.2,1.3,3.8,4,0.46,12,8,1,0,0,0,1,0,0,0,0,1,0,1,0
1,1577,7,29,12,4,7,2,1,0,1,1,1,1100,14.6,3.9,5.3,3,0.24,19,10,0,1,0,0,1,0,0,0,1,0,0,0,1
5,4558,15,20,13,4,10,1,1,1,0,5,3,11730,4.4,6.1,5.0,5,0.75,5,0,0,0,1,1,0,0,0,0,1,0,0,1,0
5,4621,21,30,14,9,9,3,1,1,0,5,3,1040,6.3,5.9,9.4,2,0.7,0,39,0,1,0,1,0,0,0,1,0,0,1,0,0
1,3031,9,17,25,3,6,1,0,1,1,1,0,24252,3.6,5.9,3.5,1,0.53,19,23,0,0,1,0,1,0,1,0,0,0,0,1,0
3,3954,10,26,5,2,6,1,1,0,0,3,1,20667,1.2,9.6,3.2,4,0.38,11,27,1,0,0,0,1,0,0,1,0,0,1,0,0
1,4320,4,9,9,9,9,2,1,1,0,1,0,855,3.7,2.2,7.4,1,0.44,10,3,1,0,0,0,1,0,1,0,0,0,0,1,0
1,3557,6,20,23,9,9,1,1,0,1,1,1,2900,8.6,5.6,6.2,2,0.3,6,12,0,0,1,1,0,0,0,1,0,0,0,1,0
2,3645,4,18,15,3,2,1,0,1,1,2,1,480,8.6,5.2,2.3,1,0.22,2,13,0,1,0,0,0,1,1,0,0,0,1,0,0
5,1001,7,26,12,5,8,2,0,1,1,5,3,817,8.6,4.8,5.9,5,0.27,18,16,1,0,0,1,0,0,0,1,0,0,0,0,1
5,1843,13,17,10,8,2,3,1,1,1,5,2,817,9.0,3.0,7.0,2,0.76,18,16,0,0,1,1,0,0,0,0,0,1,0,0,1
5,747,16,27,4,4,10,2,1,1,1,5,3,855,14.3,1.9,6.2,4,0.59,10,3,1,0,0,0,0,1,0,1,0,0,0,1,0
3,4052,14,25,17,7,3,3,1,1,0,3,2,1100,7.6,1.5,7.0,3,0.56,19,10,1,0,0,0,0,1,0,0,1,0,0,0,1
5,4003,12,19,21,5,6,3,1,0,0,5,3,380,6.0,3.9,7.3,2,0.63,1,36,0,0,1,1,0,0,1,0,0,0,0,0,1
5,1833,11,26,2,5,6,3,1,0,0,5,2,9000,8.6,5.3,7.3,3,0.42,4,11,1,0,0,1,0,0,1,0,0,0,0,1,0
3,659,7,15,28,1,4,3,1,0,1,3,1,9000,14.6,5.2,5.5,4,0.47,4,11,0,0,1,0,1,0,1,0,0,0,1,0,0
2,3592,0,26,17,7,1,2,1,1,1,2,2,430,3.4,4.5,4.4,3,0.0,0,40,0,0,1,0,1,0,0,0,0,1,0,0,1
2,2008,2,14,14,7,4,2,0,1,1,2,1,3800,10.4,2.1,5.3,2,0.14,6,14,0,1,0,0,0,1,0,0,1,0,0,0,1
2,2682,9,29,25,6,2,2,0,1,0,2,2,1509,6.9,4.0,4.4,2,0.31,9,38,0,1,0,1,0,0,0,0,0,1,0,1,0
2,1324,1,11,28,7,2,1,1,1,0,2,2,1200,6.0,3.2,3.5,5,0.09,7,20,0,0,1,0,1,0,0,0,0,1,0,1,0
4,4577,14,28,18,3,10,2,1,1,1,4,2,3500,12.9,5.2,5.9,1,0.5,17,31,0,1,0,0,0,1,0,0,0,1,1,0,0
2,1290,23,30,22,5,7,2,1,0,1,2,1,18480,0.8,9.3,5.6,5,0.77,16,17,0,1,0,0,0,1,1,0,0,0,0,1,0
3,4276,5,23,31,8,8,2,0,1,0,3,1,500,5.3,3.4,6.8,1,0.22,14,21,1,0,0,0,0,1,0,0,1,0,0,0,1
4,3302,10,14,24,5,10,2,0,1,0,4,2,565,4.8,3.8,6.5,5,0.71,11,29,1,0,0,0,0,1,0,1,0,0,1,0,0
1,2377,23,30,10,2,10,3,0,1,0,1,0,1815,13.5,4.7,7.6,5,0.77,17,24,0,0,1,1,0,0,0,0,0,1,0,0,1
2,895,9,26,22,5,10,2,1,0,0,2,2,2100,8.4,9.0,6.5,4,0.35,12,8,0,0,1,1,0,0,0,1,0,0,0,1,0
5,1116,9,16,2,8,5,3,1,1,1,5,3,1500,13.6,4.5,7.9,5,0.56,13,1,1,0,0,0,0,1,0,1,0,0,0,1,0
5,848,8,22,32,3,6,1,0,1,1,5,3,1100,6.1,5.7,3.5,5,0.36,19,10,0,1,0,1,0,0,0,0,0,1,0,1,0
4,1906,20,20,13,5,9,2,1,1,1,4,2,1600,7.5,3.7,6.2,2,1.0,12,4,1,0,0,0,0,1,0,1,0,0,0,1,0
1,1381,22,25,29,7,1,3,1,1,0,1,0,3500,7.6,2.9,6.4,1,0.88,17,31,1,0,0,0,0,1,1,0,0,0,1,0,0
2,1407,4,29,6,6,3,3,0,1,0,2,1,1600,13.4,2.9,6.7,5,0.14,12,4,0,1,0,0,0,1,0,1,0,0,1,0,0
5,4836,4,16,33,7,8,1,1,0,1,5,2,26903,2.0,5.8,5.3,1,0.25,15,6,0,0,1,0,0,1,0,0,0,1,1,0,0
2,3917,3,16,27,5,3,3,1,1,0,2,2,26903,2.5,6.4,6.4,1,0.19,15,6,0,1,0,1,0,0,0,0,1,0,1,0,0
5,3133,5,21,28,2,5,1,1,0,1,5,2,26903,0.7,8.7,2.9,1,0.24,15,6,1,0,0,0,0,1,1,0,0,0,1,0,0
